ID,simSEED,sampleSEED,rms,noiseSIGMA,bendfreq,lowalpha,highalpha,sharpness,NightsperWINDOW,NumofWINDOW,OBSperiod,WINDOWwidth,dataLOSSfrac,DRW_log_Z_mean,DRWsine_log_Z_mean,CARMA21_log_Z_mean,DRW_bf,DRWsine_bf,CARMA21sine_log_Z_mean,OBPL10_log_Z_mean,OBPLsine10_log_Z_mean,OBPL10_bf,OBPLsine10_bf
1638.0,18598.0,55402.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639.0,98909.0,82486.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640.0,84934.0,5181.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641.0,43170.0,53171.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642.0,4315.0,17102.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1643.0,32859.0,21441.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1644.0,90733.0,83148.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645.0,49734.0,53260.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646.0,68271.0,4670.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1647.0,34810.0,76269.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1648.0,77909.0,79412.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1649.0,11513.0,61484.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1650.0,61570.0,96849.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1651.0,87324.0,29771.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652.0,9786.0,35153.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1653.0,65697.0,35516.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654.0,5782.0,14076.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1655.0,9081.0,67444.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1656.0,87090.0,67171.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1657.0,21928.0,21307.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1658.0,4371.0,19557.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659.0,23141.0,97413.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1660.0,90211.0,36757.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1661.0,52797.0,12243.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1662.0,92800.0,80617.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1663.0,31352.0,77932.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664.0,87958.0,75159.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665.0,63806.0,98973.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1666.0,90476.0,60835.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1667.0,31495.0,26510.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668.0,48140.0,10896.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1669.0,34180.0,45528.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1670.0,21882.0,65612.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1671.0,46207.0,9165.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1672.0,5843.0,10497.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1673.0,61502.0,14555.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1674.0,7412.0,57809.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1675.0,27657.0,3509.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676.0,93117.0,82593.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1677.0,92993.0,46820.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1678.0,81485.0,99907.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1679.0,94881.0,71280.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680.0,19419.0,90741.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1681.0,66312.0,18037.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682.0,93066.0,56410.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683.0,86566.0,47469.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684.0,6399.0,70309.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1685.0,21079.0,39854.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686.0,84020.0,5517.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687.0,62053.0,70083.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688.0,65145.0,74554.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1689.0,48118.0,32374.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1690.0,48200.0,3975.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1691.0,28857.0,25751.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1692.0,97324.0,71405.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1693.0,26583.0,97769.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1694.0,99714.0,82533.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1695.0,98451.0,96926.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1696.0,78895.0,14885.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1697.0,29297.0,84053.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1698.0,42328.0,23455.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1699.0,76160.0,76621.0,0.15,0.015,0.0027397260273972,-1.0,-3.333333333333333,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700.0,85077.0,21789.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1701.0,56812.0,96275.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702.0,3151.0,18152.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703.0,66037.0,92149.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704.0,88231.0,48429.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1705.0,65025.0,9827.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1706.0,10606.0,34022.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1707.0,32955.0,71061.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1708.0,86960.0,5443.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709.0,14111.0,18776.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710.0,4691.0,36527.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1711.0,75587.0,703.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1712.0,39050.0,33723.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713.0,97732.0,91435.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1714.0,22237.0,35877.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1715.0,30321.0,52576.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716.0,49220.0,36685.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1717.0,87544.0,1612.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1718.0,41448.0,73626.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719.0,12605.0,62112.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1720.0,19943.0,42829.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721.0,59955.0,38265.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1722.0,47761.0,57303.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1723.0,52706.0,99754.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1724.0,10244.0,82756.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1725.0,20810.0,46137.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726.0,86874.0,49278.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1727.0,93597.0,56742.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1728.0,10656.0,69863.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729.0,49504.0,74601.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1730.0,97629.0,55151.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1731.0,88018.0,13539.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732.0,3585.0,57230.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733.0,31964.0,89569.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1734.0,11424.0,39463.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735.0,82653.0,46459.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736.0,86651.0,95344.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1737.0,73047.0,22332.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1738.0,18598.0,55402.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1739.0,98909.0,82486.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740.0,84934.0,5181.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741.0,43170.0,53171.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742.0,4315.0,17102.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743.0,32859.0,21441.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1744.0,90733.0,83148.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745.0,49734.0,53260.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746.0,68271.0,4670.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1747.0,34810.0,76269.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748.0,77909.0,79412.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749.0,11513.0,61484.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750.0,61570.0,96849.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1751.0,87324.0,29771.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752.0,9786.0,35153.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753.0,65697.0,35516.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1754.0,5782.0,14076.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1755.0,9081.0,67444.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756.0,87090.0,67171.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1757.0,21928.0,21307.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1758.0,4371.0,19557.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759.0,23141.0,97413.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760.0,90211.0,36757.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761.0,52797.0,12243.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762.0,92800.0,80617.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1763.0,31352.0,77932.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1764.0,87958.0,75159.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765.0,63806.0,98973.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1766.0,90476.0,60835.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1767.0,31495.0,26510.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768.0,48140.0,10896.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769.0,34180.0,45528.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770.0,21882.0,65612.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1771.0,46207.0,9165.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772.0,5843.0,10497.0,0.15,0.015,0.0027397260273972,-1.0,-3.555555555555556,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
